PNO,EQUIPMENT_ID,LOT_NO,WAFER_ID,TIMESTAMP,EXPOSURE_DOSE,FOCUS_POSITION,STAGE_TEMP,BAROMETRIC_PRESSURE,HUMIDITY,ALIGNMENT_ERROR_X,ALIGNMENT_ERROR_Y,LENS_ABERRATION,ILLUMINATION_UNIFORMITY,RETICLE_TEMP
TS00003497,PHOTO_002,LOT250001A,W002,2024.1.1 6:12,30.62159419,-11.20379945,23.06452785,1021.006342,45.05417688,2.077011118,2.20248673,3.502034291,98.71163066,22.950424
TS00003498,PHOTO_002,LOT250001A,W002,2024.1.1 6:12,31.18761542,-12.74515233,23.06177461,1019.761179,45.07275128,2.06431334,2.141905637,3.47550455,98.69988438,22.94911384
TS00003499,PHOTO_002,LOT250001A,W002,2024.1.1 6:13,31.15237292,-13.12789526,23.05614615,1018.139484,44.63856694,2.112025444,2.127230138,3.532383522,98.54085875,22.94902147
TS00003500,PHOTO_002,LOT250001A,W002,2024.1.1 6:14,31.19621364,-13.49807472,23.05242492,1022.156541,44.17979121,2.090013516,2.04433879,3.442640942,98.58432723,22.949605
TS00003501,PHOTO_002,LOT250001A,W002,2024.1.1 6:15,32.37047102,-11.22903863,23.05245455,1017.330586,45.30644133,2.097403615,1.998369462,3.551937814,98.5028412,22.94965089
TS00003502,PHOTO_002,LOT250001A,W002,2024.1.1 6:15,33.01443312,-13.90403519,23.0444386,1021.300443,44.51481137,2.127415546,1.92555882,3.549501814,98.46127517,22.95075754
TS00003503,PHOTO_002,LOT250001A,W002,2024.1.1 6:16,31.93795274,-12.78533549,23.04459811,1018.41369,44.79558811,2.128816264,1.860487642,3.498779938,98.43759049,22.95007837
TS00003504,PHOTO_002,LOT250001A,W002,2024.1.1 6:17,32.9614368,-12.59622272,23.03784912,1015.381382,44.78711319,2.092331278,1.919442714,3.424542139,98.32269036,22.95086811
TS00003505,PHOTO_002,LOT250001A,W002,2024.1.1 6:18,32.70325032,-13.17972727,23.03959743,1022.519376,45.41427916,1.986699696,1.857603396,3.435852899,98.44530018,22.95020437
TS00003506,PHOTO_002,LOT250001A,W002,2024.1.1 6:18,32.98072035,-14.18001867,23.03384046,1020.319693,46.32014939,1.974326809,1.746092589,3.435073055,98.33959877,22.95091863
TS00003507,PHOTO_002,LOT250001A,W002,2024.1.1 6:19,33.13213664,-11.278894,23.03379904,1017.47177,45.73322458,1.936059528,1.761967459,3.376212815,98.2055013,22.9505229
TS00003508,PHOTO_002,LOT250001A,W002,2024.1.1 6:20,33.19543018,-11.45347746,23.0291685,1019.511597,45.58562737,1.866816627,1.729696653,3.348766132,98.13900957,22.95080743
TS00003509,PHOTO_002,LOT250001A,W002,2024.1.1 6:21,33.7080645,-10.17669028,23.02268457,1016.591901,45.04813839,1.830472882,1.706463271,3.318525693,98.15333124,22.95066042
TS00003510,PHOTO_002,LOT250001A,W002,2024.1.1 6:21,33.47727406,-11.26970385,23.02495014,1019.569899,46.40292834,1.787017334,1.691422962,3.180467313,98.13405739,22.95215319
TS00003511,PHOTO_002,LOT250001A,W002,2024.1.1 6:22,34.01029576,-8.168768052,23.02220079,1011.403837,45.70732774,1.737379194,1.711438074,3.096754716,98.14877227,22.95257822
TS00003512,PHOTO_002,LOT250001A,W002,2024.1.1 6:23,33.94447926,-10.84585728,23.01789078,1014.705469,46.34535855,1.706050002,1.728238764,3.091813717,98.01119294,22.95334462
TS00003513,PHOTO_002,LOT250001A,W002,2024.1.1 6:24,33.90047424,-6.504888591,23.01166437,1019.565812,46.15656304,1.59888957,1.72675478,3.014908102,98.06186082,22.95361863
TS00003514,PHOTO_002,LOT250001A,W002,2024.1.1 6:24,33.63302799,-11.25948327,23.00967318,1016.345813,46.96084359,1.527925032,1.729082492,3.007897061,97.95310886,22.95512537
TS00003515,PHOTO_002,LOT250001A,W002,2024.1.1 6:25,33.73386597,-7.584489146,23.00771293,1017.331068,46.44668465,1.547855034,1.7525781,2.852584423,98.0375263,22.95484666
TS00003516,PHOTO_002,LOT250001A,W002,2024.1.1 6:26,34.20426952,-7.165533633,23.00319353,1013.277879,46.58267818,1.571197376,1.815972395,2.896510597,98.00078062,22.95594559
TS00003517,PHOTO_002,LOT250001A,W002,2024.1.1 6:27,34.01002098,-8.766284619,23.00520933,1021.087934,46.98010414,1.488056314,1.837567772,2.85479096,98.09782062,22.95602261
TS00003518,PHOTO_002,LOT250001A,W002,2024.1.1 6:27,33.29763375,-6.690389521,22.99938451,1019.259253,48.01677747,1.521197391,1.865983534,2.732101851,97.92294659,22.95650866
TS00003519,PHOTO_002,LOT250001A,W002,2024.1.1 6:28,33.58075941,-5.227552446,22.99101062,1015.587585,47.34272226,1.530297425,1.906217863,2.684324811,98.07247307,22.95814245
TS00003520,PHOTO_002,LOT250001A,W002,2024.1.1 6:29,33.66964906,-10.36216324,22.99447037,1014.876124,46.80638931,1.534295146,1.963427776,2.597138361,97.92685005,22.9586014
TS00003521,PHOTO_002,LOT250001A,W002,2024.1.1 6:30,32.50780839,-6.245882789,22.99052516,1018.253145,46.90403183,1.557502643,1.985949539,2.568358458,97.95811123,22.95996517
TS00003522,PHOTO_002,LOT250001A,W002,2024.1.1 6:30,33.18085143,-10.77684121,22.98855944,1020.419813,46.62225065,1.566932992,2.071576504,2.541429826,97.95726796,22.96066872
TS00003523,PHOTO_002,LOT250001A,W002,2024.1.1 6:31,32.4711996,-8.595327656,22.98552036,1017.626317,46.39457708,1.570802099,2.060429341,2.60725876,98.07436429,22.96107783
TS00003524,PHOTO_002,LOT250001A,W002,2024.1.1 6:32,32.72561924,-4.88323088,22.98548291,1020.444039,46.65257893,1.656207113,2.123853455,2.51211488,98.02777477,22.96303162
TS00003525,PHOTO_002,LOT250001A,W002,2024.1.1 6:33,31.9453628,-8.445622067,22.98378466,1012.476181,46.53276408,1.732076481,2.194668759,2.437834002,98.0473268,22.96311597
TS00003526,PHOTO_002,LOT250001A,W002,2024.1.1 6:33,31.27804716,-9.639499603,22.97985543,1012.496618,47.39202103,1.832922681,2.17814555,2.512767717,98.15658499,22.96495732
TS00003527,PHOTO_002,LOT250001A,W002,2024.1.1 6:34,31.09831656,-8.533550837,22.97642451,1011.331855,46.35333654,1.853120553,2.195514842,2.545257156,98.20387677,22.96641345
TS00003528,PHOTO_002,LOT250001A,W002,2024.1.1 6:35,31.5218542,-5.536168994,22.97490622,1015.164437,47.78415574,1.894866594,2.269194288,2.514437851,98.22095078,22.96674211
TS00003529,PHOTO_002,LOT250001A,W002,2024.1.1 6:36,31.3676399,-11.82047239,22.97298787,1014.252195,47.41580233,1.934018475,2.23442321,2.608572429,98.25101221,22.9687068
TS00003530,PHOTO_002,LOT250001A,W002,2024.1.1 6:36,30.674766,-11.10766147,22.96937964,1013.184404,46.94946736,2.025068307,2.257342396,2.600722093,98.39287154,22.96955346
TS00003531,PHOTO_002,LOT250001A,W002,2024.1.1 6:37,31.07986648,-7.753852475,22.97025616,1015.337099,46.9023042,2.083455813,2.322697824,2.543035066,98.35278332,22.97103671
TS00003532,PHOTO_002,LOT250001A,W002,2024.1.1 6:38,29.96629776,-7.68274988,22.96821203,1016.143652,46.52518419,2.103351187,2.290162944,2.607944046,98.43121295,22.97147745
TS00003533,PHOTO_002,LOT250001A,W002,2024.1.1 6:39,30.43254159,-11.08219782,22.96864809,1008.997393,46.97170475,2.108759439,2.323881563,2.692599319,98.44447949,22.97331581
TS00003534,PHOTO_002,LOT250001A,W002,2024.1.1 6:39,29.82693767,-13.22055055,22.9664365,1011.068314,47.40546884,2.055139636,2.231157527,2.648777141,98.42940081,22.97384389
TS00003535,PHOTO_002,LOT250001A,W002,2024.1.1 6:40,29.92961145,-8.619590504,22.96099798,1014.361408,46.26676197,2.087084183,2.239886527,2.803928191,98.55888964,22.97676797
TS00003536,PHOTO_002,LOT250001A,W002,2024.1.1 6:41,30.11684644,-9.729656756,22.96253994,1010.893747,45.69799874,2.143736082,2.224119571,2.757412381,98.54542737,22.97629348
TS00003537,PHOTO_002,LOT250001A,W002,2024.1.1 6:42,29.69126015,-11.4086305,22.95761539,1009.82199,46.96295744,2.096550519,2.141220128,2.957481015,98.61979564,22.97853366
TS00003538,PHOTO_002,LOT250001A,W002,2024.1.1 6:42,29.85012433,-13.8916231,22.9596164,1014.121247,46.65255684,1.985028876,2.167150007,3.013968424,98.68463909,22.97967675
TS00003539,PHOTO_002,LOT250001A,W002,2024.1.1 6:43,30.40646367,-12.92671356,22.95598912,1008.112152,45.69697493,1.989559481,2.108025465,3.056634328,98.61581874,22.98193112
TS00003540,PHOTO_002,LOT250001A,W002,2024.1.1 6:44,29.80466875,-13.20360514,22.95386542,1010.347155,45.83481316,1.955419055,1.998651727,3.059896739,98.6740456,22.98402508
TS00003541,PHOTO_002,LOT250001A,W002,2024.1.1 6:45,30.43216381,-12.50372304,22.95545444,1011.692714,45.66010794,1.869840344,1.998867746,3.163018638,98.83936558,22.98487661
TS00003542,PHOTO_002,LOT250001A,W002,2024.1.1 6:45,29.73846315,-10.78656286,22.9486215,1009.211931,45.63693423,1.768323849,1.964648363,3.187220771,98.79746861,22.98753109
TS00003543,PHOTO_002,LOT250001A,W002,2024.1.1 6:46,30.52326582,-11.53404399,22.94963973,1012.385691,45.7692977,1.784127565,1.889593201,3.216372634,98.83366821,22.98687654
TS00003544,PHOTO_002,LOT250001A,W002,2024.1.1 6:47,31.03560096,-14.28908369,22.95205334,1008.793429,45.6916302,1.701760286,1.819406903,3.301774844,98.90339943,22.98844225
TS00003545,PHOTO_002,LOT250001A,W002,2024.1.1 6:48,29.64224799,-10.36230631,22.95193616,1013.532024,45.34577291,1.64875096,1.832018188,3.399397591,98.90288033,22.99018438
TS00003546,PHOTO_002,LOT250001A,W002,2024.1.1 6:48,30.50567139,-11.65162213,22.95049253,1009.498514,45.1631357,1.613024014,1.854205254,3.406699207,98.96638268,22.9922389
TS00003547,PHOTO_002,LOT250001A,W002,2024.1.1 6:49,31.2673215,-10.73275706,22.94762966,1011.301511,45.36010917,1.577299134,1.745685379,3.510688836,98.96233215,22.99321988
TS00003548,PHOTO_002,LOT250001A,W002,2024.1.1 6:50,31.18253274,-9.16216021,22.94880802,1011.307381,45.47537755,1.546429139,1.779775278,3.50317727,98.99007699,22.99491875
TS00003549,PHOTO_002,LOT250001A,W002,2024.1.1 6:51,31.65107858,-12.59442136,22.95097975,1007.701444,45.06088855,1.494547357,1.69211438,3.517226121,98.95605071,22.99717072
TS00003550,PHOTO_002,LOT250001A,W002,2024.1.1 6:51,31.50773946,-10.52304176,22.95121291,1003.973972,45.82078125,1.498707539,1.710159867,3.415611023,99.00746072,22.99780988
TS00003551,PHOTO_002,LOT250001A,W002,2024.1.1 6:52,32.03463591,-10.79718183,22.94996755,1009.856804,45.30485263,1.447277299,1.723145676,3.485742073,99.05525445,22.9994334
TS00003552,PHOTO_002,LOT250001A,W002,2024.1.1 6:53,32.18839557,-11.88248574,22.95236301,1008.993081,43.91991145,1.514644997,1.703441088,3.44283873,98.96939357,23.00137127
TS00003553,PHOTO_002,LOT250001A,W002,2024.1.1 6:54,32.9644926,-8.55288405,22.95099212,1010.069948,45.06357019,1.435378792,1.705750976,3.475141437,99.03690954,23.0029873
TS00003554,PHOTO_002,LOT250001A,W002,2024.1.1 6:54,32.83801744,-4.870693673,22.94894889,1007.992999,44.98856376,1.53801692,1.754481868,3.430224437,98.97756883,23.00521042
TS00003555,PHOTO_002,LOT250001A,W002,2024.1.1 6:55,33.09854841,-10.99676086,22.95022753,1007.373401,44.24177924,1.608884996,1.814038555,3.419273092,99.00161233,23.00581634
TS00003556,PHOTO_002,LOT250001A,W002,2024.1.1 6:56,33.01081972,-7.927100573,22.94842543,1013.3723,43.48484746,1.591884204,1.796885573,3.457566634,98.95194183,23.00746158
TS00003557,PHOTO_002,LOT250001A,W002,2024.1.1 6:57,33.17405172,-6.612134614,22.951555,1004.583623,44.26859095,1.693759119,1.808182619,3.38824681,98.92049342,23.0096599
TS00003558,PHOTO_002,LOT250001A,W002,2024.1.1 6:57,33.36800321,-7.142363125,22.95463253,1010.024738,44.14381623,1.760065015,1.858110303,3.369067716,98.91256399,23.01130786
TS00003559,PHOTO_002,LOT250001A,W002,2024.1.1 6:58,33.84643671,-7.31652253,22.95451226,1006.690861,43.36350491,1.681925846,1.982886131,3.187879242,98.92516419,23.01314886
TS00003560,PHOTO_002,LOT250001A,W002,2024.1.1 6:59,33.64126031,-8.985759523,22.95677465,1007.237732,43.05761488,1.833059083,1.957116874,3.215788381,98.8424608,23.01418412
TS00003561,PHOTO_002,LOT250001A,W002,2024.1.1 7:00,34.01802298,-6.650819886,22.95428858,1007.246669,43.77189737,1.806431895,1.982167589,3.202843746,98.81781917,23.01551603
TS00003562,PHOTO_002,LOT250001A,W002,2024.1.1 7:00,34.79473482,-8.172080944,22.95860412,1006.00562,43.58530571,1.940979849,2.012578302,3.169005453,98.73609646,23.01722442
TS00003563,PHOTO_002,LOT250001A,W002,2024.1.1 7:01,34.34450334,-10.43171301,22.95663574,1009.42964,43.38054657,1.991012061,2.037928065,2.95399084,98.79143397,23.01827252
TS00003564,PHOTO_002,LOT250001A,W002,2024.1.1 7:02,33.86564404,-5.535092097,22.96116771,1011.478188,43.4920163,1.956677653,2.147104678,2.951030558,98.70138582,23.01972001
TS00003565,PHOTO_002,LOT250001A,W002,2024.1.1 7:03,34.44506007,-6.135370287,22.95947358,1009.18924,42.79730769,2.120637155,2.195974835,2.958020676,98.62823037,23.02040191
TS00003566,PHOTO_002,LOT250001A,W002,2024.1.1 7:03,33.73888288,-7.801188191,22.96231381,1008.297881,43.12107364,2.093897429,2.200231149,2.835877587,98.57208455,23.02314623
TS00003567,PHOTO_002,LOT250001A,W002,2024.1.1 7:04,32.99440429,-7.893032211,22.96531956,1005.611077,43.63133917,2.072163707,2.242255986,2.741589471,98.58029067,23.02419341
TS00003568,PHOTO_002,LOT250001A,W002,2024.1.1 7:05,33.28542133,-7.026551482,22.96353894,1009.419429,43.03740459,2.143369401,2.232188106,2.654586644,98.45398442,23.02584059
TS00003569,PHOTO_002,LOT250001A,W002,2024.1.1 7:06,32.79270972,-8.736439532,22.96600399,1013.580736,42.18716241,2.036706552,2.289304809,2.633852928,98.34818963,23.02538343
TS00003570,PHOTO_002,LOT250001A,W002,2024.1.1 7:06,33.22848882,-8.174670273,22.96986967,1007.312772,42.85683166,2.034572985,2.310751362,2.551070603,98.39454836,23.02808062
TS00003571,PHOTO_002,LOT250001A,W002,2024.1.1 7:07,33.18293786,-10.4462233,22.96883229,1007.411159,42.45579189,1.973721433,2.283945072,2.598414526,98.40499173,23.02896132
TS00003572,PHOTO_002,LOT250001A,W002,2024.1.1 7:08,33.63408227,-8.501327787,22.96834271,1007.046747,43.22311546,2.059395488,2.347020082,2.606662169,98.3809915,23.03139603
TS00003573,PHOTO_002,LOT250001A,W002,2024.1.1 7:09,32.86702005,-10.44587239,22.97723469,1007.335782,43.22672794,1.97071843,2.260203765,2.472063019,98.25375847,23.03217831
TS00003574,PHOTO_002,LOT250001A,W002,2024.1.1 7:09,32.40973956,-11.07089358,22.97404936,1001.817134,42.02050582,1.93021942,2.275806255,2.528594906,98.22113769,23.03318271
TS00003575,PHOTO_002,LOT250001A,W002,2024.1.1 7:10,32.5824287,-13.66844739,22.97742065,1009.824948,43.45935433,1.865244431,2.268154615,2.546206201,98.20726453,23.03401139
TS00003576,PHOTO_002,LOT250001A,W002,2024.1.1 7:11,31.11554588,-11.69088656,22.98160134,1006.841035,42.33268822,1.817213033,2.209813349,2.499864584,98.13322914,23.03555394
TS00003577,PHOTO_002,LOT250001A,W002,2024.1.1 7:12,31.84357936,-13.67498336,22.9803283,1005.082031,43.93945592,1.746127937,2.170681271,2.423407935,98.14056368,23.03598434
TS00003578,PHOTO_002,LOT250001A,W002,2024.1.1 7:12,31.8109663,-13.63044366,22.98185308,1011.153269,42.98650484,1.697690274,2.093331165,2.535018997,98.08218963,23.03745569
TS00003579,PHOTO_002,LOT250001A,W002,2024.1.1 7:13,30.6723164,-14.07623299,22.98676508,1006.737277,42.2875894,1.642480065,2.133425343,2.53237941,98.11241507,23.03823648
TS00003580,PHOTO_002,LOT250001A,W002,2024.1.1 7:14,31.49399427,-14.56241742,22.98512314,1008.776663,42.37764204,1.576378114,2.041833543,2.554021428,98.07727171,23.040641
TS00003581,PHOTO_002,LOT250001A,W002,2024.1.1 7:15,30.95982806,-9.812842895,22.99064566,1013.478986,43.30674414,1.555896159,2.016120963,2.568149641,98.06498313,23.04118582
TS00003582,PHOTO_002,LOT250001A,W002,2024.1.1 7:15,30.46479062,-10.96605643,22.99428174,1006.487436,42.90566709,1.536759721,1.973251275,2.639855058,98.00177574,23.04188555
TS00003583,PHOTO_002,LOT250001A,W002,2024.1.1 7:16,30.71208626,-9.972618296,22.99587742,1006.384126,43.13235355,1.512741525,1.888445947,2.706778901,98.10023902,23.04147124
TS00003584,PHOTO_002,LOT250001A,W002,2024.1.1 7:17,31.21962129,-14.5073621,22.99600896,1011.101068,44.21505478,1.456258818,1.857876992,2.851619009,98.02444232,23.04346918
TS00003585,PHOTO_002,LOT250001A,W002,2024.1.1 7:18,30.2630924,-12.32017036,23.00501299,1013.520199,42.89179771,1.46201599,1.863698895,2.792726958,98.01335134,23.04390917
TS00003586,PHOTO_002,LOT250001A,W002,2024.1.1 7:18,30.1971752,-14.06158178,23.00480803,1006.935249,43.41794373,1.547168288,1.754352036,2.921048561,97.96810868,23.04516206
TS00003587,PHOTO_002,LOT250001A,W002,2024.1.1 7:19,29.85168114,-12.80689807,23.01028438,1012.120329,44.31088021,1.527898175,1.821132444,2.924197097,98.01085483,23.04540255
TS00003588,PHOTO_002,LOT250001A,W002,2024.1.1 7:20,29.6640088,-12.73916197,23.00976514,1012.788401,43.70437083,1.586387788,1.710351859,2.963628324,98.0352786,23.04588437
TS00003589,PHOTO_002,LOT250001A,W002,2024.1.1 7:21,30.33608087,-9.067674973,23.01142752,1006.427002,42.66694415,1.576009206,1.679297521,3.038822636,98.00820261,23.04660572
TS00003590,PHOTO_002,LOT250001A,W002,2024.1.1 7:21,29.69299197,-11.06364791,23.01666457,1013.813758,44.02838543,1.611279521,1.707662768,3.032603839,98.05501313,23.04614122
TS00003591,PHOTO_002,LOT250001A,W002,2024.1.1 7:22,30.12651346,-8.397430999,23.01866673,1014.254608,43.12662778,1.681987003,1.766250448,3.169801511,98.0872015,23.04716912
TS00003592,PHOTO_002,LOT250001A,W002,2024.1.1 7:23,29.99928292,-8.62451527,23.01974537,1011.531585,44.77243093,1.755723078,1.64636452,3.113286393,98.1277405,23.04820135
TS00003593,PHOTO_002,LOT250001A,W002,2024.1.1 7:24,30.50293608,-5.617490889,23.02807058,1015.69161,43.54277209,1.798882947,1.710452574,3.22478008,98.0695911,23.04899885
TS00003594,PHOTO_002,LOT250001A,W002,2024.1.1 7:24,30.59243836,-10.85719484,23.02694114,1015.652688,45.93014712,1.913424972,1.746985993,3.32420415,98.18678295,23.04852059
TS00003595,PHOTO_002,LOT250001A,W002,2024.1.1 7:25,31.04592177,-6.347794383,23.02758134,1013.320625,45.14417649,1.933119487,1.7583044,3.424183427,98.21321929,23.04909396
TS00003596,PHOTO_002,LOT250001A,W002,2024.1.1 7:26,30.62042294,-6.159018351,23.03701289,1012.185339,43.90399847,2.031803734,1.799325616,3.476039717,98.27196054,23.04858392
TS00003597,PHOTO_002,LOT250001A,W002,2024.1.1 7:27,30.92854268,-9.033017274,23.03645808,1011.132212,44.51462851,2.030822833,1.802123432,3.426326011,98.36770155,23.05033539
TS00003598,PHOTO_002,LOT250001A,W002,2024.1.1 7:27,30.87224541,-5.816280423,23.03937352,1013.719277,45.07742394,1.980921853,1.845811195,3.472674109,98.46312422,23.05033497
TS00003599,PHOTO_002,LOT250001A,W002,2024.1.1 7:28,31.32490292,-6.642613007,23.04019017,1015.484433,45.21952982,2.110614194,1.902842222,3.533509704,98.4402282,23.05022739
TS00003600,PHOTO_002,LOT250001A,W002,2024.1.1 7:29,31.90025373,-7.378149368,23.05034081,1013.493765,45.13982072,2.049399627,1.919173018,3.429582672,98.39122473,23.05017873
TS00003601,PHOTO_002,LOT250001A,W002,2024.1.1 7:30,32.30279545,-8.23590323,23.04742104,1009.051332,45.75129542,2.10691601,1.998659408,3.520237375,98.48272965,23.05077627
TS00003602,PHOTO_002,LOT250001A,W002,2024.1.1 7:30,31.88180034,-8.115599155,23.05325797,1017.953844,45.05179967,2.071445653,2.035267981,3.454662707,98.57685232,23.04957282
TS00003603,PHOTO_002,LOT250001A,W002,2024.1.1 7:31,32.84522214,-4.072112307,23.05810429,1015.49009,45.03063587,2.143214277,2.078603743,3.475700328,98.61785518,23.04944476
TS00003604,PHOTO_002,LOT250001A,W002,2024.1.1 7:32,33.27850425,-7.325956199,23.06025427,1014.292855,45.16664424,2.096486315,2.145812342,3.44193708,98.68886184,23.05030886
TS00003605,PHOTO_002,LOT250001A,W002,2024.1.1 7:33,33.12888131,-6.399754015,23.06241401,1017.606533,46.01240371,1.996435969,2.121715791,3.459921246,98.67919473,23.05010289
TS00003606,PHOTO_002,LOT250001A,W002,2024.1.1 7:33,33.92628883,-9.065028729,23.06224011,1019.49073,45.83714261,1.972514846,2.205259331,3.432023681,98.70882024,23.04878767
TS00003607,PHOTO_002,LOT250001A,W002,2024.1.1 7:34,33.05957853,-9.406423662,23.06711868,1008.883085,45.9110193,1.93507173,2.312225711,3.409038248,98.8555346,23.04884868
TS00003608,PHOTO_002,LOT250001A,W002,2024.1.1 7:35,33.0431646,-7.015051287,23.07218992,1017.174957,46.32869913,1.900509388,2.234718667,3.336121936,98.80938706,23.04964038
TS00003609,PHOTO_002,LOT250001A,W002,2024.1.1 7:36,32.97716775,-11.09731333,23.07329464,1012.716306,44.7328759,1.819711713,2.32388197,3.276496086,98.79143983,23.04863499
TS00003610,PHOTO_002,LOT250001A,W002,2024.1.1 7:36,34.40807183,-10.15351726,23.07830583,1017.716043,46.25769488,1.731653183,2.297946186,3.305590836,98.94881222,23.04840827
TS00003611,PHOTO_002,LOT250001A,W002,2024.1.1 7:37,34.1638593,-9.948958883,23.08226519,1016.964661,46.30671184,1.685768143,2.281911266,3.078290544,98.82970372,23.0469733
TS00003612,PHOTO_002,LOT250001A,W002,2024.1.1 7:38,33.94234063,-10.30224449,23.0857988,1018.401529,47.27613283,1.655339444,2.256687252,3.17847115,98.75561875,23.04737236
TS00003613,PHOTO_002,LOT250001A,W002,2024.1.1 7:39,34.10804091,-11.19569091,23.0843601,1015.721833,45.45194142,1.645806512,2.289507414,3.016904164,98.99088286,23.04577905
TS00003614,PHOTO_002,LOT250001A,W002,2024.1.1 7:39,33.54585784,-10.76824183,23.09410808,1012.434563,47.39224923,1.581681163,2.31090387,2.99714932,99.01597543,23.04489782
TS00003615,PHOTO_002,LOT250001A,W002,2024.1.1 7:40,34.94287529,-10.72407212,23.09411289,1016.129052,46.58627196,1.513905548,2.231028764,2.890026359,99.00499223,23.04560476
TS00003616,PHOTO_002,LOT250001A,W002,2024.1.1 7:41,33.95380151,-11.01936403,23.09539562,1018.398652,46.91142771,1.534134228,2.209703192,2.810364421,98.92872137,23.04526755
