PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,BEAM_CURRENT,BEAM_ENERGY,DOSE_RATE,TOTAL_DOSE,IMPLANT_ANGLE,WAFER_ROTATION,SOURCE_PRESSURE,ANALYZER_PRESSURE,END_STATION_PRESSURE,BEAM_UNIFORMITY,FARADAY_CUP_CURRENT
TS00003747,ION_002,LOT250001A,2024.1.1 9:19,1900.716323,-5408289.282,-4.77E+22,-5.90E+26,29.21269792,6925.747125,2.26E-05,1.02E-06,4.24E-07,98.43393251,1502.360374
TS00003748,ION_002,LOT250001A,2024.1.1 9:20,-1845.15664,480721.1181,2.59E+22,-5.78E+27,0.910911256,4749.68875,2.32E-05,1.06E-06,4.13E-07,98.50866363,-15525.40822
TS00003749,ION_002,LOT250001A,2024.1.1 9:21,-1245.809189,3606830.317,-2.53E+22,-3.41E+27,9.713438433,4957.387522,2.38E-05,1.11E-06,4.02E-07,98.43907851,-2891.786035
TS00003750,ION_002,LOT250001A,2024.1.1 9:21,-4401.711034,-3650487.384,-8.98E+21,5.76E+27,3.346451885,-1237.1558,2.44E-05,1.15E-06,3.91E-07,98.46429768,-6385.556158
TS00003751,ION_002,LOT250001A,2024.1.1 9:22,-2442.932984,-1429819.183,4.47E+22,-2.42E+27,-7.330404046,5303.736491,2.50E-05,1.20E-06,3.80E-07,98.5890546,4380.367535
TS00003752,ION_002,LOT250001A,2024.1.1 9:23,-4131.671776,857924.0006,-3.83E+22,7.17E+26,28.28847736,1582.781949,2.56E-05,1.25E-06,3.69E-07,98.50086426,1745.233306
TS00003753,ION_002,LOT250001A,2024.1.1 9:24,-2603.755034,3167420.539,-1.32E+22,-5.38E+27,-6.068998127,3045.212317,2.62E-05,1.29E-06,3.58E-07,98.52495578,-4065.193954
TS00003754,ION_002,LOT250001A,2024.1.1 9:24,5538.192097,-1085090.999,1.83E+22,1.68E+27,7.327478729,2459.45772,2.68E-05,1.34E-06,3.47E-07,98.54129192,2840.437703
TS00003755,ION_002,LOT250001A,2024.1.1 9:25,-2451.244821,-1694999.157,-9.71E+22,-2.29E+27,-12.89390494,510.0225887,2.74E-05,1.38E-06,3.36E-07,98.49539136,-5776.111096
TS00003756,ION_002,LOT250001A,2024.1.1 9:26,11897.08531,-4886525.684,-1.19E+23,5.23E+27,-0.080875336,-2446.293268,2.79E-05,1.41E-06,3.26E-07,98.60680714,-3856.258441
TS00003757,ION_002,LOT250001A,2024.1.1 9:27,3360.181025,294532.2298,1.73E+22,3.87E+27,7.538442687,662.4262547,2.84E-05,1.44E-06,3.17E-07,98.56104685,-2169.197233
TS00003758,ION_002,LOT250001A,2024.1.1 9:27,2143.447143,5141280.817,2.46E+22,-2.48E+27,-5.505132711,4934.793241,2.89E-05,1.47E-06,3.09E-07,98.60756809,4099.784258
TS00003759,ION_002,LOT250001A,2024.1.1 9:28,-2014.565536,729639.6043,1.03E+23,-6.33E+26,8.050481766,-781.8568518,2.92E-05,1.49E-06,3.01E-07,98.64656359,8411.073981
TS00003760,ION_002,LOT250001A,2024.1.1 9:29,4232.204928,-19302.49243,7.90E+21,-2.76E+27,-1.048678869,4553.270101,2.95E-05,1.50E-06,2.95E-07,98.73662343,-1504.076831
TS00003761,ION_002,LOT250001A,2024.1.1 9:30,-862.3400017,841750.8619,4.10E+22,-7.10E+27,12.7229726,3923.544018,2.98E-05,1.50E-06,2.90E-07,98.58861999,8047.504511
TS00003762,ION_002,LOT250001A,2024.1.1 9:30,1934.496709,8963.67973,-9.77E+21,-4.29E+27,14.24336924,-225.5506917,2.99E-05,1.50E-06,2.85E-07,98.71261807,1678.475203
TS00003763,ION_002,LOT250001A,2024.1.1 9:31,11689.9435,-1995695.308,1.49E+22,9.91E+26,-5.712918667,6519.906934,3.00E-05,1.49E-06,2.82E-07,98.72749844,2625.29615
TS00003764,ION_002,LOT250001A,2024.1.1 9:32,1065.365747,2095185.529,8.34E+22,1.63E+27,0.47764232,-463.388605,3.00E-05,1.47E-06,2.81E-07,98.66666321,1125.582557
TS00003765,ION_002,LOT250001A,2024.1.1 9:33,6043.550755,601532.7042,-1.06E+23,7.43E+26,1.129409837,6990.675953,2.99E-05,1.44E-06,2.80E-07,98.74286484,454.8886832
TS00003766,ION_002,LOT250001A,2024.1.1 9:33,-1372.494397,81303.08233,2.07E+22,-1.51E+27,5.103323011,2682.301652,2.98E-05,1.41E-06,2.81E-07,98.80916706,3631.711487
TS00003767,ION_002,LOT250001A,2024.1.1 9:34,1291.011449,-2401006.3,1.07E+23,4.67E+27,-1.299459293,875.2669873,2.95E-05,1.38E-06,2.83E-07,98.70262828,5127.571341
TS00003768,ION_002,LOT250001A,2024.1.1 9:35,8502.068128,3296315.037,1.41E+22,3.18E+26,0.139042793,-2619.88837,2.92E-05,1.34E-06,2.86E-07,98.7665942,-3009.190933
TS00003769,ION_002,LOT250001A,2024.1.1 9:36,-1103.765583,1699435.997,8.25E+22,3.52E+27,-4.482335273,570.5310021,2.89E-05,1.29E-06,2.91E-07,98.78815347,452.6003007
TS00003770,ION_002,LOT250001A,2024.1.1 9:36,8636.703653,-1344491.677,-3.15E+22,-8.87E+27,-1.145366189,100.4764867,2.84E-05,1.25E-06,2.96E-07,98.80775063,9728.284907
TS00003771,ION_002,LOT250001A,2024.1.1 9:37,4198.564792,2542501.06,-1.60E+21,-1.96E+28,10.46883677,-4126.020182,2.79E-05,1.20E-06,3.03E-07,98.83235721,2248.500322
TS00003772,ION_002,LOT250001A,2024.1.1 9:38,-903.5163688,-1205862.561,1.68E+21,1.42E+27,3.775000801,28.08377744,2.74E-05,1.15E-06,3.11E-07,98.81476877,2774.820007
TS00003773,ION_002,LOT250001A,2024.1.1 9:39,3853.255867,-1916821.611,-1.11E+23,-7.12E+27,4.189683887,-2325.536077,2.68E-05,1.11E-06,3.19E-07,98.8443838,7154.967605
TS00003774,ION_002,LOT250001A,2024.1.1 9:39,5189.955776,-1860951.234,-5.84E+22,-1.06E+27,4.309556228,3224.548363,2.62E-05,1.06E-06,3.29E-07,98.78508225,-1211.484519
TS00003775,ION_002,LOT250001A,2024.1.1 9:40,3762.306496,-4389248.647,-5.48E+22,-1.51E+27,-4.518355063,6096.404279,2.56E-05,1.02E-06,3.39E-07,98.85047373,1100.263537
TS00003776,ION_002,LOT250001A,2024.1.1 9:41,-5030.89888,1217391.485,4.11E+22,7.94E+27,0.188270436,-4045.859306,2.50E-05,9.88E-07,3.49E-07,98.82973633,5329.224483
TS00003777,ION_002,LOT250001A,2024.1.1 9:42,-1683.61535,-4539217.353,4.36E+22,2.00E+27,-13.83200407,7701.399215,2.44E-05,9.57E-07,3.60E-07,98.80299287,7414.44451
TS00003778,ION_002,LOT250001A,2024.1.1 9:42,210.1874804,-3032359.023,1.62E+22,8.29E+26,9.76692955,328.1972844,2.38E-05,9.33E-07,3.71E-07,98.84959831,-10630.45444
TS00003779,ION_002,LOT250001A,2024.1.1 9:43,878.6413731,-5150117.456,4.12E+22,4.18E+27,-30.65247683,-3067.558107,2.32E-05,9.15E-07,3.83E-07,98.89872944,-2511.968865
TS00003780,ION_002,LOT250001A,2024.1.1 9:44,3636.337655,-176223.4569,-8.21E+21,1.84E+27,-3.557315535,3853.590398,2.26E-05,9.04E-07,3.94E-07,98.91686737,-3843.177267
TS00003781,ION_002,LOT250001A,2024.1.1 9:45,1843.246953,-336756.0657,6.01E+22,-2.29E+27,8.898394609,-973.2598091,2.21E-05,9.00E-07,4.05E-07,98.84108554,508.3174326
TS00003782,ION_002,LOT250001A,2024.1.1 9:45,-4228.286856,-777605.1301,4.39E+20,5.36E+27,-15.9364442,475.5665039,2.16E-05,9.04E-07,4.16E-07,98.86665645,-3505.273304
TS00003783,ION_002,LOT250001A,2024.1.1 9:46,2616.688755,-2567222.597,2.89E+21,-5.55E+27,1.949528652,-824.6510134,2.11E-05,9.15E-07,4.26E-07,98.95839678,4411.424849
TS00003784,ION_002,LOT250001A,2024.1.1 9:47,3523.477396,-2891280.673,-1.33E+22,1.62E+27,-8.570731266,-2484.521967,2.08E-05,9.33E-07,4.36E-07,98.95577842,1938.18612
TS00003785,ION_002,LOT250001A,2024.1.1 9:48,3308.196381,1200306.192,3.42E+22,-7.74E+27,-5.131311907,3668.430071,2.05E-05,9.57E-07,4.45E-07,98.98250847,5509.985436
TS00003786,ION_002,LOT250001A,2024.1.1 9:48,5382.911599,-1336924.797,-2.11E+22,1.02E+27,8.369239663,-382.6818745,2.02E-05,9.88E-07,4.53E-07,99.01389478,5819.828484
TS00003787,ION_002,LOT250001A,2024.1.1 9:49,4389.231168,830419.9391,4.88E+22,9.65E+26,1.275436831,-4993.906968,2.01E-05,1.02E-06,4.60E-07,98.97930788,4443.972642
TS00003788,ION_002,LOT250001A,2024.1.1 9:50,2887.114971,-2173532.942,-5.66E+22,8.38E+27,-20.63324495,2947.236644,2.00E-05,1.06E-06,4.66E-07,98.93813693,-633.5581012
TS00003789,ION_002,LOT250001A,2024.1.1 9:51,769.7318085,492305.7394,-5.49E+22,-7.82E+27,-9.609726457,-4088.893313,2.00E-05,1.11E-06,4.72E-07,98.97063072,1566.782348
TS00003790,ION_002,LOT250001A,2024.1.1 9:51,-5590.301184,3297899.497,3.44E+22,-3.00E+27,10.37911745,-3888.99651,2.01E-05,1.15E-06,4.75E-07,99.05343524,-1255.826977
TS00003791,ION_002,LOT250001A,2024.1.1 9:52,2778.261573,1505169.784,-4.43E+21,4.11E+27,5.611574659,5485.268962,2.02E-05,1.20E-06,4.78E-07,99.11375071,-5768.887873
TS00003792,ION_002,LOT250001A,2024.1.1 9:53,1899.785338,-991233.0771,-2.27E+22,1.68E+27,19.12308778,-4079.500383,2.05E-05,1.25E-06,4.80E-07,99.00330166,5832.973825
TS00003793,ION_002,LOT250001A,2024.1.1 9:54,2167.449764,682840.3417,4.45E+22,9.02E+26,19.0089392,-8568.667334,2.08E-05,1.29E-06,4.80E-07,99.01106929,655.8112786
TS00003794,ION_002,LOT250001A,2024.1.1 9:54,-4011.096952,-561783.3525,-3.04E+22,-4.78E+27,-0.680244217,3180.070817,2.11E-05,1.34E-06,4.79E-07,99.0242438,-6422.162469
TS00003795,ION_002,LOT250001A,2024.1.1 9:55,-3211.135583,59611.89799,-1.00E+22,-2.95E+27,28.35113252,-535.0347145,2.16E-05,1.38E-06,4.77E-07,98.99233327,3792.838434
TS00003796,ION_002,LOT250001A,2024.1.1 9:56,5345.054363,-774089.1887,7.00E+22,6.23E+27,4.154626755,-198.1052825,2.21E-05,1.41E-06,4.73E-07,99.05203687,7.698361428
TS00003797,ION_002,LOT250001A,2024.1.1 9:57,995.4286498,-370877.4412,7.70E+22,-2.58E+26,-5.113584216,-593.068135,2.26E-05,1.44E-06,4.68E-07,99.04645962,-9150.370598
TS00003798,ION_002,LOT250001A,2024.1.1 9:57,3902.377879,570211.1925,7.86E+22,1.88E+27,-1.210211805,1584.372621,2.32E-05,1.47E-06,4.62E-07,99.0154998,-5697.271273
TS00003799,ION_002,LOT250001A,2024.1.1 9:58,1313.535527,-2443406.615,-1.41E+22,-5.76E+26,-16.82058339,-2360.065197,2.38E-05,1.49E-06,4.55E-07,98.98311237,-2307.793771
TS00003800,ION_002,LOT250001A,2024.1.1 9:59,1343.957911,-2499699.535,6.15E+22,-5.92E+27,22.44228489,6548.767038,2.44E-05,1.50E-06,4.48E-07,98.92371846,2272.493646
TS00003801,ION_002,LOT250001A,2024.1.1 10:00,5003.135224,-3431356.385,-4.74E+22,4.67E+27,22.94761989,-5266.72532,2.50E-05,1.50E-06,4.39E-07,99.03662068,5185.099925
TS00003802,ION_002,LOT250001A,2024.1.1 10:00,-789.1122662,-3960680.228,-4.53E+22,2.52E+27,-2.527169193,2411.994059,2.56E-05,1.50E-06,4.29E-07,99.0103962,5038.9113
TS00003803,ION_002,LOT250001A,2024.1.1 10:01,1684.221085,-3003216.597,-1.18E+23,1.15E+28,5.974489452,3195.699332,2.62E-05,1.49E-06,4.19E-07,98.96212498,4309.052752
TS00003804,ION_002,LOT250001A,2024.1.1 10:02,-525.4762443,438634.0768,8.36E+22,-5.08E+27,9.829888587,-2416.234333,2.68E-05,1.47E-06,4.09E-07,98.94128497,1146.813052
TS00003805,ION_002,LOT250001A,2024.1.1 10:03,-391.6341749,-2192008.215,-4.32E+22,4.11E+27,-0.11663165,-3476.958975,2.74E-05,1.44E-06,3.98E-07,99.02912899,9952.512288
TS00003806,ION_002,LOT250001A,2024.1.1 10:03,130.8685566,1323974.602,-6.33E+21,-6.56E+27,-7.460850369,4682.74156,2.79E-05,1.41E-06,3.86E-07,98.91378235,4861.91327
TS00003807,ION_002,LOT250001A,2024.1.1 10:04,2275.444508,126695.8081,-4.55E+22,7.87E+26,8.577669489,-3352.862677,2.84E-05,1.38E-06,3.75E-07,99.00612568,2492.436267
TS00003808,ION_002,LOT250001A,2024.1.1 10:05,-510.8918381,-4881380.95,3.48E+22,4.88E+27,8.046998621,-1819.061297,2.89E-05,1.34E-06,3.64E-07,99.0301359,4232.043177
TS00003809,ION_002,LOT250001A,2024.1.1 10:06,6441.890087,1677281.876,-1.88E+22,-1.04E+28,7.933424331,4154.330475,2.92E-05,1.29E-06,3.53E-07,99.01178622,-581.3094307
TS00003810,ION_002,LOT250001A,2024.1.1 10:06,-2147.463798,2066798.082,-6.52E+22,-1.02E+27,14.58542858,742.0520673,2.95E-05,1.25E-06,3.42E-07,98.96060985,1139.747405
TS00003811,ION_002,LOT250001A,2024.1.1 10:07,692.7247266,-2444901.405,2.21E+22,-2.82E+27,27.17304911,-6586.997611,2.98E-05,1.20E-06,3.32E-07,98.91305953,-8974.558894
TS00003812,ION_002,LOT250001A,2024.1.1 10:08,-312.466783,1090183.261,-7.17E+22,-3.51E+27,10.3433127,7588.804798,2.99E-05,1.15E-06,3.22E-07,98.99979135,-492.2808622
TS00003813,ION_002,LOT250001A,2024.1.1 10:09,7237.516883,-2101596.711,-4.19E+22,1.93E+27,15.54990105,-1519.979873,3.00E-05,1.11E-06,3.13E-07,99.0249144,10244.04542
TS00003814,ION_002,LOT250001A,2024.1.1 10:09,2235.824452,283764.715,-1.05E+23,5.60E+27,21.55839151,-1010.965997,3.00E-05,1.06E-06,3.05E-07,98.93024065,2186.481732
TS00003815,ION_002,LOT250001A,2024.1.1 10:10,5573.835608,-3121721.882,-7.12E+22,-6.66E+26,20.24656169,1623.705229,2.99E-05,1.02E-06,2.98E-07,98.97775894,1975.156337
TS00003816,ION_002,LOT250001A,2024.1.1 10:11,-4502.030189,-4443311.099,8.93E+21,1.03E+27,8.945934699,3101.884248,2.98E-05,9.88E-07,2.92E-07,99.02457902,6428.231779
TS00003817,ION_002,LOT250001A,2024.1.1 10:12,2499.166474,-917661.4406,-9.82E+22,5.72E+26,16.40705049,8447.504298,2.95E-05,9.57E-07,2.87E-07,98.95509569,3215.092489
TS00003818,ION_002,LOT250001A,2024.1.1 10:12,4977.388768,-270018.6556,-7.41E+22,9.02E+24,21.238465,-6035.177972,2.92E-05,9.33E-07,2.84E-07,98.91052701,-2518.553436
TS00003819,ION_002,LOT250001A,2024.1.1 10:13,1733.238606,-954977.5944,-1.18E+20,-5.45E+27,4.76475715,3911.403301,2.89E-05,9.15E-07,2.81E-07,98.97420664,1517.39021
TS00003820,ION_002,LOT250001A,2024.1.1 10:14,5648.830921,-2920940.993,-2.72E+22,5.54E+27,28.93315497,3582.619115,2.84E-05,9.04E-07,2.80E-07,98.87666224,-4294.186202
TS00003821,ION_002,LOT250001A,2024.1.1 10:15,-701.5967499,-960702.5704,9.96E+22,1.48E+27,30.82645422,65.38505933,2.79E-05,9.00E-07,2.80E-07,98.8395989,2280.617904
TS00003822,ION_002,LOT250001A,2024.1.1 10:15,6983.740496,712187.6565,9.17E+22,1.97E+27,9.458029057,3767.073585,2.74E-05,9.04E-07,2.82E-07,98.93569357,-2847.399027
TS00003823,ION_002,LOT250001A,2024.1.1 10:16,10519.21741,-73380.00909,-4.34E+22,-4.03E+27,18.75957269,4359.468781,2.68E-05,9.15E-07,2.84E-07,98.86494851,5960.097971
TS00003824,ION_002,LOT250001A,2024.1.1 10:17,-151.6162643,495003.1318,2.79E+22,-2.30E+27,23.34392958,-4900.635823,2.62E-05,9.33E-07,2.88E-07,98.85922948,-1256.465131
TS00003825,ION_002,LOT250001A,2024.1.1 10:18,-506.9434389,-1636643.158,3.75E+22,-8.81E+26,11.52412572,7631.560416,2.56E-05,9.57E-07,2.93E-07,98.83313728,-2853.452899
TS00003826,ION_002,LOT250001A,2024.1.1 10:18,7063.537908,2967830.321,-2.99E+22,-7.67E+27,21.81613846,-5596.852411,2.50E-05,9.88E-07,2.99E-07,98.82991252,680.8400584
TS00003827,ION_002,LOT250001A,2024.1.1 10:19,7543.221936,-2902010.606,-7.48E+22,-8.44E+27,18.61282355,-3896.957585,2.44E-05,1.02E-06,3.06E-07,98.91242522,3046.892449
TS00003828,ION_002,LOT250001A,2024.1.1 10:20,-891.178086,1257207.302,-6.15E+20,-3.00E+27,2.241965237,-396.3389236,2.38E-05,1.06E-06,3.14E-07,98.91378087,-4841.397962
TS00003829,ION_002,LOT250001A,2024.1.1 10:21,-504.3721789,2992914.852,-8.64E+21,2.61E+27,21.41448567,8357.454917,2.32E-05,1.11E-06,3.23E-07,98.90846093,-1434.957897
TS00003830,ION_002,LOT250001A,2024.1.1 10:21,26.51082974,1240334.767,-2.18E+22,-3.27E+27,5.684407449,-568.0930806,2.26E-05,1.15E-06,3.33E-07,98.86095956,1674.460794
TS00003831,ION_002,LOT250001A,2024.1.1 10:22,-4245.359095,-468371.6414,2.21E+22,-5.09E+27,25.90259368,544.7796418,2.21E-05,1.20E-06,3.43E-07,98.81720619,7819.285697
TS00003832,ION_002,LOT250001A,2024.1.1 10:23,-2561.517207,-1282932.2,-3.75E+22,-4.07E+27,9.585654108,6408.733419,2.16E-05,1.25E-06,3.54E-07,98.70942741,-11535.48824
TS00003833,ION_002,LOT250001A,2024.1.1 10:24,-2920.665716,2627898.262,-5.76E+22,-2.28E+27,14.43541619,-512.6476936,2.11E-05,1.29E-06,3.65E-07,98.75853716,4166.71337
TS00003834,ION_002,LOT250001A,2024.1.1 10:24,-1990.055846,-3519892.106,5.45E+21,-1.77E+27,29.48585593,-4016.634758,2.08E-05,1.34E-06,3.76E-07,98.86235843,-841.6934071
TS00003835,ION_002,LOT250001A,2024.1.1 10:25,930.29504,-2387901.883,1.93E+22,1.08E+28,20.40709572,-963.0801274,2.05E-05,1.38E-06,3.88E-07,98.71909576,-1409.017145
TS00003836,ION_002,LOT250001A,2024.1.1 10:26,1996.647627,-956624.4612,-5.88E+22,5.27E+27,4.295430748,6198.011477,2.02E-05,1.41E-06,3.99E-07,98.80270247,-2350.846104
TS00003837,ION_002,LOT250001A,2024.1.1 10:27,7255.544521,3131263.29,4.64E+22,5.12E+27,4.55596672,1007.504169,2.01E-05,1.44E-06,4.10E-07,98.71564144,-770.9353683
TS00003838,ION_002,LOT250001A,2024.1.1 10:27,-2943.021509,986404.8296,-8.85E+22,5.84E+27,8.296658388,8456.069127,2.00E-05,1.47E-06,4.20E-07,98.56466683,4149.480659
TS00003839,ION_002,LOT250001A,2024.1.1 10:28,4987.684248,-2383273.774,-2.89E+22,-4.99E+27,17.79191189,3694.735853,2.00E-05,1.49E-06,4.30E-07,98.71608655,-1638.537701
TS00003840,ION_002,LOT250001A,2024.1.1 10:29,197.587173,-739075.5739,-1.29E+22,-6.11E+27,16.95723805,-1826.535545,2.01E-05,1.50E-06,4.40E-07,98.73268169,9341.502629
TS00003841,ION_002,LOT250001A,2024.1.1 10:30,861.9338581,-1499262.775,-3.18E+22,-5.53E+27,4.446829476,966.8289549,2.02E-05,1.50E-06,4.48E-07,98.6520587,4174.122618
TS00003842,ION_002,LOT250001A,2024.1.1 10:30,3768.312558,-1738077.525,-2.83E+22,6.67E+27,0.686173094,-2640.430531,2.05E-05,1.50E-06,4.56E-07,98.7011481,2053.895215
TS00003843,ION_002,LOT250001A,2024.1.1 10:31,-3409.753671,2483467.346,9.36E+22,-2.74E+27,14.63337079,-1891.302362,2.08E-05,1.49E-06,4.63E-07,98.54095357,245.8538258
TS00003844,ION_002,LOT250001A,2024.1.1 10:32,2625.536336,-3393267.107,-4.25E+22,-6.26E+27,9.439192258,18708.79897,2.11E-05,1.47E-06,4.69E-07,98.53979341,7040.168371
TS00003845,ION_002,LOT250001A,2024.1.1 10:33,1778.899412,4057889.046,1.22E+23,-2.15E+27,32.2534044,4877.011248,2.16E-05,1.44E-06,4.73E-07,98.60393387,7788.189013
TS00003846,ION_002,LOT250001A,2024.1.1 10:33,3102.248006,2106356.398,2.19E+22,-1.19E+27,10.45620651,4256.95006,2.21E-05,1.41E-06,4.77E-07,98.60207297,-4679.467787
TS00003847,ION_002,LOT250001A,2024.1.1 10:34,2310.323841,2762780.843,4.60E+21,1.34E+27,27.62942715,-1670.149984,2.26E-05,1.38E-06,4.79E-07,98.63049556,-2360.841262
TS00003848,ION_002,LOT250001A,2024.1.1 10:35,10997.57565,-1121878.238,2.38E+22,1.25E+27,-2.830022835,7110.863698,2.32E-05,1.34E-06,4.80E-07,98.57900038,4344.526121
TS00003849,ION_002,LOT250001A,2024.1.1 10:36,-1350.697914,-339537.8451,1.26E+23,-4.14E+27,-7.47879706,5240.063829,2.38E-05,1.29E-06,4.80E-07,98.47171381,5878.666745
TS00003850,ION_002,LOT250001A,2024.1.1 10:36,-899.0544667,-3547722.483,-4.97E+22,3.43E+27,-3.57294613,8378.653459,2.44E-05,1.25E-06,4.78E-07,98.52635766,-281.7693883
TS00003851,ION_002,LOT250001A,2024.1.1 10:37,-1242.562106,-1276656.018,-5.60E+22,-3.20E+27,18.89129781,8194.259992,2.50E-05,1.20E-06,4.75E-07,98.53003637,-2467.224299
TS00003852,ION_002,LOT250001A,2024.1.1 10:38,-946.8418299,1268980.065,-3.77E+22,-7.81E+26,23.9331107,-5045.074777,2.56E-05,1.15E-06,4.71E-07,98.39058292,1663.129777
TS00003853,ION_002,LOT250001A,2024.1.1 10:39,-1249.810532,3274843.702,1.61E+21,3.43E+27,-2.075126875,-3558.77667,2.62E-05,1.11E-06,4.66E-07,98.46642307,8678.205131
TS00003854,ION_002,LOT250001A,2024.1.1 10:39,6079.691035,-2733362.584,-8.63E+22,-3.21E+27,0.520526557,-3125.474619,2.68E-05,1.06E-06,4.59E-07,98.43616672,1523.796211
TS00003855,ION_002,LOT250001A,2024.1.1 10:40,7028.367727,-879391.5086,1.12E+21,-2.85E+27,-7.176707974,-2877.217105,2.74E-05,1.02E-06,4.52E-07,98.40459873,-4978.353114
TS00003856,ION_002,LOT250001A,2024.1.1 10:41,-915.4281245,-344030.2229,8.47E+22,2.96E+27,-14.20656841,2200.974816,2.79E-05,9.88E-07,4.44E-07,98.44672162,1910.473188
TS00003857,ION_002,LOT250001A,2024.1.1 10:42,-1942.512871,-3455409.912,7.57E+21,-4.29E+27,10.50287145,-1351.699268,2.84E-05,9.57E-07,4.35E-07,98.34882527,5295.649777
TS00003858,ION_002,LOT250001A,2024.1.1 10:42,3289.764874,1512282.388,-1.46E+22,-1.92E+27,4.972410114,9213.966086,2.89E-05,9.33E-07,4.25E-07,98.41177235,892.2160918
TS00003859,ION_002,LOT250001A,2024.1.1 10:43,-790.026592,-1776219.279,-3.09E+22,2.78E+27,2.287343086,8550.036679,2.92E-05,9.15E-07,4.14E-07,98.40362961,7704.699648
TS00003860,ION_002,LOT250001A,2024.1.1 10:44,3962.692682,-454870.8335,4.49E+22,1.03E+28,-12.35883332,912.8842848,2.95E-05,9.04E-07,4.04E-07,98.41469261,5755.210588
TS00003861,ION_002,LOT250001A,2024.1.1 10:45,2251.903387,-1096418.515,-4.13E+22,3.03E+27,17.5217143,8767.09859,2.98E-05,9.00E-07,3.93E-07,98.28932054,1126.416685
TS00003862,ION_002,LOT250001A,2024.1.1 10:45,-4616.51901,-1940039.954,9.23E+22,2.36E+27,-4.407807278,6905.027011,2.99E-05,9.04E-07,3.81E-07,98.25536933,1657.177548
TS00003863,ION_002,LOT250001A,2024.1.1 10:46,7639.626151,15546.91354,9.67E+22,2.65E+27,5.490793189,-844.028157,3.00E-05,9.15E-07,3.70E-07,98.3298829,-7764.19318
TS00003864,ION_002,LOT250001A,2024.1.1 10:47,8633.116038,-506009.6859,1.28E+22,-5.37E+27,-14.83530033,-7072.154857,3.00E-05,9.33E-07,3.59E-07,98.28711249,7495.73897
TS00003865,ION_002,LOT250001A,2024.1.1 10:48,-1004.697312,-896773.6022,-5.76E+20,5.78E+26,-2.610384324,98.32535652,2.99E-05,9.57E-07,3.48E-07,98.43224287,-206.1292932
TS00003866,ION_002,LOT250001A,2024.1.1 10:48,-110.5949365,-1788424.007,5.15E+22,-1.49E+26,1.823574619,-1603.227188,2.98E-05,9.88E-07,3.37E-07,98.29592967,-564.5723931
TS00003867,ION_002,LOT250001A,2024.1.1 10:49,2574.426973,831402.9086,5.47E+22,1.61E+27,1.827472926,1805.903551,2.95E-05,1.02E-06,3.27E-07,98.26203125,-1323.302622
TS00003868,ION_002,LOT250001A,2024.1.1 10:50,2756.692745,4166497.964,-4.03E+22,5.83E+26,-0.216581368,1340.959517,2.92E-05,1.06E-06,3.18E-07,98.23683789,3697.353398
TS00003869,ION_002,LOT250001A,2024.1.1 10:51,4038.279739,382038.9481,-2.63E+22,1.90E+27,2.896954396,1239.817407,2.89E-05,1.11E-06,3.10E-07,98.17118351,-4244.362355
TS00003870,ION_002,LOT250001A,2024.1.1 10:51,9427.727576,2522485.12,-6.61E+22,-1.56E+27,-13.60296942,3085.711874,2.84E-05,1.15E-06,3.02E-07,98.24715239,-3538.954487
TS00003871,ION_002,LOT250001A,2024.1.1 10:52,659.7681405,-3443493.739,2.05E+22,2.93E+26,-0.536839109,-3856.371156,2.79E-05,1.20E-06,2.96E-07,98.20215012,1099.931542
TS00003872,ION_002,LOT250001A,2024.1.1 10:53,-1846.838243,426339.063,3.33E+22,-6.14E+27,-1.548254776,2641.412121,2.74E-05,1.25E-06,2.90E-07,98.18963079,-1791.215923
TS00003873,ION_002,LOT250001A,2024.1.1 10:54,-4193.652002,-2711607.917,-6.75E+22,-1.60E+27,-0.506145665,-760.7342631,2.68E-05,1.29E-06,2.86E-07,98.18601017,2994.792777
TS00003874,ION_002,LOT250001A,2024.1.1 10:54,-1623.982182,-3660618.878,-2.28E+22,6.95E+27,-2.19769484,1798.919003,2.62E-05,1.34E-06,2.83E-07,98.18040469,-1654.708419
TS00003875,ION_002,LOT250001A,2024.1.1 10:55,1142.558755,-1816851.254,-6.74E+22,1.59E+27,-15.71239502,4829.386772,2.56E-05,1.38E-06,2.81E-07,98.07076366,9245.247969
TS00003876,ION_002,LOT250001A,2024.1.1 10:56,8428.231454,3011212.802,-4.49E+22,-1.05E+26,-16.17799752,-3897.599093,2.50E-05,1.41E-06,2.80E-07,98.18829776,4712.287534
TS00003877,ION_002,LOT250001A,2024.1.1 10:57,-845.5118429,2406394.729,2.76E+22,9.48E+27,-25.12294914,-125.4272194,2.44E-05,1.44E-06,2.81E-07,98.09319347,4624.364415
TS00003878,ION_002,LOT250001A,2024.1.1 10:57,2095.413829,638761.2498,-3.67E+22,-6.80E+27,5.254198085,524.8532673,2.38E-05,1.47E-06,2.83E-07,98.11804286,-1829.546747
TS00003879,ION_002,LOT250001A,2024.1.1 10:58,1110.683505,-3800603.966,-1.50E+22,-5.55E+27,5.45370259,-1059.345537,2.32E-05,1.49E-06,2.86E-07,98.17903862,13199.77346
TS00003880,ION_002,LOT250001A,2024.1.1 10:59,5907.222359,-459652.4035,-8.14E+22,8.56E+27,5.749671301,4595.288995,2.26E-05,1.50E-06,2.90E-07,98.19389492,-1046.405806
